,type,id,lat,lon,access,addr:city,addr:country,addr:postcode,addr:street,amenity,authentication:membership_card,authentication:none,capacity,email,fee,motorcar,name,network,opening_hours,operator,parking:fee,phone,ref,socket:type2,socket:type2:current,socket:type2:output,socket:type2:voltage,website,addr:housenumber,note,socket:schuko,socket:schuko:voltage,wheelchair,level,socket:cee_blue,socket:cee_blue:current,socket:cee_blue:output,socket:cee_blue:voltage,socket:chademo,socket:chademo:current,socket:chademo:output,socket:chademo:voltage,socket:type2_combo,socket:type2_combo:current,socket:type2_combo:output,socket:type2_combo:voltage,socket:type2_cable,socket:type2_cable:current,socket:type2_cable:output,socket:type2_cable:voltage,location,power,bicycle,socket:tesla_supercharger,socket:tesla_supercharger:output,socket:tesla_supercharger_ccs,socket:tesla_supercharger_ccs:output,socket:tesla_destination,socket:tesla_destination:output,old_name,addr:place,socket:schuko:output,description,note:en,authentication:app,alt_ref,socket:cee_red_16a,socket:cee_red_16a:output,website:stock,start_date,layer,image,construction:socket:chademo,construction:socket:type2_combo,official_name,ame
67,node,3703171661,38.7496494,-9.1044244,yes,Lisboa,PT,1950-449,Rua do Vale Formoso de Cima,charging_station,yes,no,4,mobilidade-eletrica@edp.pt,yes,yes,LSB-00147,Mobi.E,24/7,EDP Comercial,no,+351 800 222 222,LSB-90147,4,16,3.7kW,230,https://www.mobie.pt/,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,node,3703171662,38.7427706,-9.1019666,yes,Lisboa,PT,1950,Rua Fernando Palha,charging_station,yes,no,4,ajuda@powerdot.pt,yes,yes,LSB-00150,Mobi.E,24/7,Powerdot,no,+351 800 180 292,LSB-90150,4,16,3.7kW,230,https://www.mobie.pt/,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,node,3703171663,38.7565913,-9.1441386,yes,Lisboa,PT,1700-272,Rua Aprígio Mafra,charging_station,yes,no,2,apoio.cliente@kmlowcost.com,yes,yes,LSB-00105,Mobi.E,24/7,KLC,no,+351 800 296 929,LSB-90105,2,32,22kW,400,https://www.mobie.pt/,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,node,3703171664,38.7404051,-9.1367785,yes,Lisboa,PT,1000-167,Praça de Londres,charging_station,yes,no,2,mobilidade.electricacrc@galp.com,yes,yes,LSB-00141,Mobi.E,24/7,Galp Power,no,+351 800 249 249,LSB-90141,3,32,22kW,400,https://www.mobie.pt/,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,node,3706318962,38.7569677,-9.0984635,yes,Lisboa,PT,1990-603,Avenida Fernando Pessoa,charging_station,yes,no,4,mobilidade.electricacrc@galp.com,yes,yes,LSB-00031,Mobi.E,24/7,Galp Power,no,+351 800 249 249,LSB-90031,4,16,3.7kW,230,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,node,3706318963,38.762868,-9.1048522,yes,Lisboa,PT,1800,Avenida de Pádua,charging_station,yes,no,2,mobilidade.electricacrc@galp.com,yes,yes,LSB-00148,Mobi.E,24/7,Galp Power,no,+351 800 249 249,LSB-90148,2,16,3.7kW,230,https://www.mobie.pt/,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,node,3706318964,38.7222735,-9.1288602,yes,Lisboa,PT,1170-166,Avenida General Roçadas,charging_station,yes,no,2,ajuda@powerdot.pt,yes,yes,LSB-00129,Mobi.E,24/7,Powerdot,no,+351 800 180 292,LSB-90129,2,32,22kW,400,https://www.mobie.pt/,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,node,3706318967,38.7174797,-9.1210873,yes,Lisboa,PT,1170-376,Rua da Cruz de Santa Apolónia,charging_station,yes,no,2,mobilidade.electricacrc@galp.com,yes,yes,LSB-00135,Mobi.E,24/7,Galp Power,no,+351 800 249 249,LSB-90135,2,16,3.7kW,230,https://www.mobie.pt/,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,node,3706318968,38.7152023,-9.1242033,yes,Lisboa,PT,1100-116,Campo de Santa Clara,charging_station,yes,no,2,mobilidade-eletrica@edp.pt,yes,yes,LSB-00133,Mobi.E,24/7,EDP Comercial,no,+351 800 222 222,LSB-90133,2,16,3.7kW,230,https://www.mobie.pt/,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,node,3706318969,38.7123544,-9.1247109,yes,Lisboa,PT,1100-287,Largo do Museu de Artilharia,charging_station,yes,no,2,ajuda@powerdot.pt,yes,yes,LSB-00132,Mobi.E,24/7,Powerdot,no,+351 800 180 292,LSB-90132,2,16,3.7kW,230,https://www.mobie.pt/,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,node,3706318970,38.7083845,-9.1386926,yes,Lisboa,PT,1100,Rua do Comércio,charging_station,yes,no,2,ajuda@powerdot.pt,yes,yes,LSB-00175,Mobi.E,24/7,Powerdot,no,+351 800 180 292,LSB-90175,2,32,22kW,400,https://www.mobie.pt/,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,node,3708190925,38.7075329,-9.1477979,yes,Lisboa,PT,1200-427,Rua Dom Luís I,charging_station,yes,no,2,mobilidade.electricacrc@galp.com,yes,yes,LSB-00101,Mobi.E,24/7,Galp Power,no,+351 800 249 249,LSB-90101,2,32,22kW,400,https://www.mobie.pt/,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,node,3708190926,38.7067232,-9.1508114,yes,Lisboa,PT,1200,Avenida 24 de Julho,charging_station,yes,no,4,mobilidade.electricacrc@galp.com,yes,yes,LSB-00096,Mobi.E,24/7,Galp Power,no,+351 800 249 249,LSB-90096,4,16,3.7kW,230,https://www.mobie.pt/,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,node,3708190928,38.7095679,-9.1533259,yes,Lisboa,PT,1200,Avenida Dom Carlos I,charging_station,yes,no,2,apoio.cliente@kmlowcost.com,yes,yes,LSB-00091,Mobi.E,24/7,KLC,no,+351 800 296 929,LSB-90091,2,32,22kW,400,https://www.mobie.pt/,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,node,3708190929,38.7042792,-9.1624288,yes,Lisboa,PT,1200,Jardim 9 de Abril,charging_station,yes,no,4,mobilidade-eletrica@edp.pt,yes,yes,LSB-00074,Mobi.E,24/7,EDP Comercial,no,+351 800 222 222,LSB-90074,4,16,3.7kW,230,https://www.mobie.pt/,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,node,3708190930,38.7027627,-9.1699068,yes,Lisboa,PT,1350,Rua da Cintura do Porto de Lisboa,charging_station,yes,no,2,apoio.cliente@kmlowcost.com,yes,yes,LSB-00163,Mobi.E,24/7,KLC,no,+351 800 296 929,LSB-90163,2,16,3.7kW,230,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,node,3708190931,38.7069678,-9.1715322,yes,Lisboa,PT,1350-259,Calçada do Livramento,charging_station,yes,no,2,apoio.cliente@kmlowcost.com,yes,yes,LSB-00054,Mobi.E,24/7,KLC,no,+351 800 296 929,LSB-90054,2,16,3.7kW,230,https://www.mobie.pt/,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,node,3708190932,38.707648,-9.173619,yes,Lisboa,PT,,Praça General Domingos Oliveira,charging_station,yes,no,2,apoio.cliente@kmlowcost.com,yes,yes,LSB-00142,Mobi.E,24/7,KLC,no,+351 800 296 929,LSB-90142,2,16,3.7kW,230,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,node,3708190933,38.7059861,-9.1774814,yes,Lisboa,PT,1300-371,Rua José Dias Coelho,charging_station,yes,no,2,apoio.cliente@kmlowcost.com,yes,yes,LSB-00049,Mobi.E,24/7,KLC,no,+351 800 296 929,LSB-90049,2,16,3.7kW,230,https://www.mobie.pt/,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,node,3708190934,38.7052284,-9.1787635,yes,Lisboa,PT,1300,Rua Leão de Oliveira,charging_station,yes,no,2,ajuda@powerdot.pt,yes,yes,LSB-00048,Mobi.E,24/7,Powerdot,no,+351 800 180 292,LSB-90048,2,16,3.7kW,230,https://www.mobie.pt/,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,node,3708190935,38.705911,-9.1864379,yes,Lisboa,PT,1300-320,Calçada da Tapada,charging_station,yes,no,2,ajuda@powerdot.pt,yes,yes,LSB-00021,Mobi.E,24/7,Powerdot,no,+351 800 180 292,LSB-90021,2,16,3.7kW,230,https://www.mobie.pt/,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,node,3708190937,38.7039296,-9.1939712,yes,Lisboa,PT,1300-481,Largo da Boa Hora à Ajuda,charging_station,yes,no,2,mobilidade-eletrica@edp.pt,yes,yes,LSB-00017,Mobi.E,24/7,EDP Comercial,no,+351 800 222 222,LSB-90017,2,16,3.7kW,230,https://www.mobie.pt/,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,node,3708190938,38.6996238,-9.1809196,yes,Lisboa,PT,1300,Travessa do Conde da Ponte,charging_station,yes,no,2,mobilidade-eletrica@edp.pt,yes,yes,LSB-00028,Mobi.E,24/7,EDP Comercial,no,+351 800 222 222,LSB-90028,2,32,22kW,400,https://www.mobie.pt/,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,node,3708190939,38.6971433,-9.1877217,yes,Lisboa,PT,1300,Avenida de Brasília,charging_station,yes,no,6,mobilidade.electricacrc@galp.com,yes,yes,LSB-00018,Mobi.E,24/7,Galp Power,no,+351 800 249 249,LSB-90018,6,16,3.7kW,230,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,node,3708190940,38.6968041,-9.1932953,yes,Lisboa,PT,1300,Avenida da Índia,charging_station,yes,no,6,ajuda@powerdot.pt,yes,yes,LSB-00530,Mobi.E,24/7,Powerdot,no,+351 800 180 292,LSB-90530,6,16,3.7kW,230,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,node,3708190941,38.696779,-9.1934992,yes,Lisboa,PT,1300,Avenida da Índia,charging_station,yes,no,6,mobilidade-eletrica@edp.pt,yes,yes,LSB-00531,Mobi.E,24/7,EDP Comercial,no,+351 800 222 222,LSB-90531,6,16,3.7kW,230,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,node,3724919250,38.7594986,-9.1542748,yes,Lisboa,PT,1700,Avenida Marechal Craveiro Lopes,charging_station,yes,no,2,mobilidade-eletrica@edp.pt,yes,yes,LSB-00069,Mobi.E,24/7,EDP Comercial,no,+351 800 222 222,LSB-90069,2,16,3.7kW,230,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,node,3724919251,38.7486036,-9.1488592,yes,Lisboa,PT,1700-180,Campo Grande,charging_station,yes,no,6,mobilidade.electricacrc@galp.com,yes,yes,LSB-01100,Mobi.E,24/7,Galp Power,yes,+351 800 249 249,LSB-91100,6,16,3.7kW,230,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,node,3724919252,38.7486235,-9.1486394,yes,Lisboa,PT,1700-180,Campo Grande,charging_station,yes,no,6,mobilidade.electricacrc@galp.com,yes,yes,LSB-01101,Mobi.E,24/7,Galp Power,yes,+351 800 249 249,LSB-91101,6,16,3.7kW,230,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,node,3724919253,38.7496877,-9.1499196,yes,Lisboa,PT,1700-180,Campo Grande,charging_station,yes,no,2,mobilidade-eletrica@edp.pt,yes,yes,LSB-00097,Mobi.E,24/7,EDP Comercial,no,+351 800 222 222,LSB-90097,2,32,7.4kW,230,https://www.mobie.pt/,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,node,3724919257,38.7475727,-9.1514943,yes,Lisboa,PT,1600-035,Rua Sancho Coelho,charging_station,yes,no,2,ajuda@powerdot.pt,yes,yes,LSB-00093,Mobi.E,24/7,Powerdot,no,+351 800 180 292,LSB-90093,2,32,22kW,400,https://www.mobie.pt/,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,node,3724919265,38.741088,-9.1468283,yes,Lisboa,PT,1050-189,Avenida da República,charging_station,yes,no,2,ajuda@powerdot.pt,yes,yes,LSB-00103,Mobi.E,24/7,Powerdot,no,+351 800 180 292,LSB-90103,2,32,22kW,400,https://www.mobie.pt/,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,node,3724919266,38.73876,-9.1495926,yes,Lisboa,PT,1050-101,Avenida Elias Garcia,charging_station,yes,no,2,mobilidade.electricacrc@galp.com,yes,yes,LSB-00099,Mobi.E,24/7,Galp Power,no,+351 800 249 249,LSB-90099,2,32,22kW,400,https://www.mobie.pt/,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,node,3724919268,38.7353709,-9.1584775,yes,Lisboa,PT,1070-238,Rua da Mesquita,charging_station,yes,no,2,apoio.cliente@kmlowcost.com,yes,yes,LSB-00081,Mobi.E,24/7,KLC,no,+351 800 296 929,LSB-90081,2,32,7.4kW,230,https://www.mobie.pt/,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,node,3724919269,38.7312321,-9.1563035,yes,Lisboa,PT,1070-296,Rua Marquês de Fronteira,charging_station,yes,no,2,mobilidade-eletrica@edp.pt,yes,yes,LSB-00083,Mobi.E,24/7,EDP Comercial,no,+351 800 222 222,LSB-90083,2,32,22kW,400,https://www.mobie.pt/,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,node,3724919270,38.7314414,-9.152484,yes,Lisboa,PT,1050-215,Avenida Sidónio Pais,charging_station,yes,no,2,mobilidade-eletrica@edp.pt,yes,yes,LSB-00092,Mobi.E,24/7,EDP Comercial,no,+351 800 222 222,LSB-90092,2,32,22kW,400,https://www.mobie.pt/,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,node,3724919273,38.7330817,-9.1477204,yes,Lisboa,PT,1050-170,Rua Pedro Nunes,charging_station,yes,no,2,ajuda@powerdot.pt,yes,yes,LSB-00100,Mobi.E,24/7,Powerdot,no,+351 800 180 292,LSB-90100,2,32,22kW,400,https://www.mobie.pt/,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,node,3930573508,40.2115628,-8.4323802,yes,Coimbra,PT,3000,Rua do Carmo,charging_station,yes,no,2,,yes,yes,CBR-00007,Mobi.E,24/7,KLC,no,,CBR-90007,2,32,7.4kW,230,https://www.mobie.pt/,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,node,3930573510,40.2078121,-8.4235289,yes,Coimbra,PT,3000,Rua Larga,charging_station,yes,no,4,ajuda@powerdot.pt,yes,yes,CBR-00003,Mobi.E,24/7,Powerdot,no,+351 800 180 292,CBR-90003,4,16,3.7kW,230,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,node,3930573511,40.2152203,-8.413364,yes,Coimbra,PT,3030,Alameda Doutor Armando Gonçalves,charging_station,yes,no,4,apoio.cliente@kmlowcost.com,yes,yes,CBR-00004,Mobi.E,24/7,KLC,no,+351 800 296 929,CBR-90004,4,16,3.7kW,230,https://www.mobie.pt/,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,node,3930573512,40.2174347,-8.4049021,yes,Coimbra,PT,,Rua Flávio Rodrigues,charging_station,yes,no,2,mobilidade-eletrica@edp.pt,yes,yes,CBR-00009,Mobi.E,24/7,EDP Comercial,no,+351 800 222 222,CBR-00009,2,32,7.4kW,230,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,node,3930573513,40.2048716,-8.4116539,yes,Coimbra,PT,3000,Rua General Humberto Delgado,charging_station,yes,no,2,mobilidade.electricacrc@galp.com,yes,yes,CBR-00002,Mobi.E,24/7,Galp Power,no,+351 800 249 249,CBR-90002,2,32,7.4kW,230,https://www.mobie.pt/,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,node,3930573515,40.1861486,-8.4128399,yes,Coimbra,PT,3030,Rua Miguel Bombarda,charging_station,yes,no,4,mobilidade.electricacrc@galp.com,yes,yes,CBR-00005,Mobi.E,24/7,Galp Power,no,+351 800 249 249,CBR-90005,4,16,3.7kW,230,https://www.mobie.pt/,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,node,3930573516,40.1973991,-8.4620397,yes,Coimbra,PT,3040,Rua 5 de Outubro,charging_station,yes,no,2,ajuda@powerdot.pt,yes,yes,CBR-00008,Mobi.E,24/7,Powerdot,no,+351 800 180 292,CBR-90008,2,16,3.7kW,230,https://www.mobie.pt/,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,node,3930573517,40.1912225,-8.5093861,yes,Coimbra,PT,,,charging_station,yes,no,2,ajuda@powerdot.pt,yes,yes,CBR-00032 - Mondego Retail Park,Mobi.E,24/7,Powerdot,no,+351 800 180 292,CBR-00032,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,node,3930573518,40.2113753,-8.4442074,yes,Coimbra,PT,3030,Rua Cova do Portão,charging_station,yes,no,2,renewing.charging@mota-engil.pt,yes,yes,CBR-00025,Mobi.E,Mo-Su 08:00-23:59,Mota Engil II,no,+351 214 158 200,CBR-00025,2,32,22kW,400,https://www.mobie.pt/,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,node,3930754457,39.7325935,-8.8243415,yes,Leiria,PT,2400,IC2,charging_station,yes,no,4,mobilidade.electricacrc@galp.com,yes,yes,LRA-00019/20 - Leira Shopping,Mobi.E,24/7,Galp Power,yes,+351 800 249 249,LRA-00019;LRA-00020,4,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,underground,,,,,,,,,,,,,,,,,,,,,,,,,
114,node,3930754458,39.7371091,-8.8103913,yes,Leiria,PT,2400,Rua general Norton de Matos,charging_station,yes,no,2,mobilidade-eletrica@edp.pt,yes,yes,LRA-00009,Mobi.E,24/7,EDP Comercial,no,+351 800 222 222,LRA-00009,2,16,3.7kW,230,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,node,3930754459,39.7394123,-8.8127741,yes,Leiria,PT,,Rua Doutor João Soares,charging_station,yes,no,4,apoio.cliente@kmlowcost.com,yes,yes,LRA-00008,Mobi.E,24/7,KLC,no,+351 800 296 929,LRA-90008,4,16,3.7kW,230,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,node,3930754461,39.7339934,-8.7975635,yes,Leiria,PT,,Rua Ascenção,charging_station,yes,no,2,apoio.cliente@kmlowcost.com,yes,yes,LRA-00011,Mobi.E,24/7,KLC,no,+351 800 296 929,LRA-90011,2,16,3.7kW,230,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,node,3930754462,39.7470591,-8.8041545,yes,Leiria,PT,2400-137,Avenida Heróis de Angola,charging_station,yes,no,4,ajuda@powerdot.pt,yes,yes,LRA-00006,Mobi.E,24/7,Powerdot,no,+351 800 180 292,LRA-90006,4,16,3.7kW,230,https://www.mobie.pt/,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,node,3930754463,39.7500212,-8.8094559,yes,Leiria,PT,,Avenida Bernardo Pimenta,charging_station,yes,no,6,mobilidade.electricacrc@galp.com,yes,yes,LRA-00005,Mobi.E,24/7,Galp Power,no,+351 800 249 249,LRA-90005,6,16,3.7kW,230,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,node,3930754464,39.7411219,-8.8096408,yes,Leiria,PT,,Largo da República,charging_station,yes,no,2,mobilidade-eletrica@edp.pt,yes,yes,LRA-00007,Mobi.E,24/7,EDP Comercial,no,+351 800 222 222,LRA-00007,2,32,7.4kW,230,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,node,3930754465,39.7516938,-8.8088871,yes,Leiria,PT,2415,Avenida 22 de Maio,charging_station,yes,no,2,apoio.cliente@kmlowcost.com,yes,yes,LRA-00004,Mobi.E,24/7,KLC,no,+351 800 296 929,LRA-90004,2,32,7.4kW,230,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,node,3930754466,39.7562684,-8.8274533,yes,Leiria,PT,2415,Rua Olímpio Duarte Alves,charging_station,yes,no,2,mobilidade-eletrica@edp.pt,yes,yes,LRA-00003,Mobi.E,24/7,EDP Comercial,no,+351 800 222 222,LRA-00003,2,16,3.7kW,230,https://www.mobie.pt/,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,node,3930754467,39.7626397,-8.8229496,yes,Leiria,PT,2415,Rua Francisco Clemente,charging_station,yes,no,2,ajuda@powerdot.pt,yes,yes,LRA-00001,Mobi.E,24/7,Powerdot,no,+351 800 180 292,LRA-90001,2,16,3.7kW,230,https://www.mobie.pt/,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,node,3982214475,38.7632667,-9.1800905,yes,,PT,,,charging_station,yes,no,2,ajuda@powerdot.pt,yes,yes,LSB-00029,Mobi.E,24/7,Powerdot,no,+351 800 180 292,LSB-90029,2,32,7.4kW,230,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,node,4097056356,38.7757189,-9.095306,yes,,PT,,,charging_station,yes,no,2,mobilidade-eletrica@edp.pt,yes,yes,LSB-00037,Mobi.E,24/7,EDP Comercial,no,+351 800 222 222,LSB-90037,2,16,3.7kW,230,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,node,4241719655,40.5158941,-8.0783937,yes,,PT,,,charging_station,yes,no,2,,yes,yes,TND-00001,Mobi.E,24/7,Mobi.E,no,,TND-00001,2,16,3.7kW,230,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,node,4285884091,39.093102,-9.2641423,yes,Torres Vedras,PT,2560-661,Rua dos Cavaleiros da Espada Dourada,charging_station,yes,no,2,apoio.cliente@kmlowcost.com,yes,yes,TVD-00005,Mobi.E,24/7,KLC,no,+351 800 296 929,TVD-90005,2,16,3.7kW,230,https://www.mobie.pt/,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,node,4285884092,39.0912876,-9.2572023,yes,Torres Vedras,PT,2560-270,Rua Henriques Nogueira,charging_station,yes,no,2,mobilidade-eletrica@edp.pt,yes,yes,TVD-00001,Mobi.E,24/7,EDP Comercial,no,+351 800 222 222,TVD-00001,2,32,7.4kW,230,https://www.mobie.pt/,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,node,4285884093,39.0874845,-9.2557562,yes,Torres Vedras,PT,2560-272,Praceta Calouste Gulbenkian,charging_station,yes,no,2,apoio.cliente@kmlowcost.com,yes,yes,TVD-00002,Mobi.E,24/7,KLC,no,+351 800 296 929,TVD-90002,2,16,3.7kW,230,https://www.mobie.pt/,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,node,4285884094,39.0854949,-9.2585796,yes,Torres Vedras,PT,2560-306,Praça Doutor Francisco Sá Carneiro,charging_station,yes,no,2,mobilidade-eletrica@edp.pt,yes,yes,TVD-00003,Mobi.E,24/7,EDP Comercial,no,+351 800 222 222,TVD-00003,2,16,3.7kW,230,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,node,4285884095,39.0879287,-9.2627057,yes,Torres Vedras,PT,2560,Rua Villenave d'Ornon,charging_station,yes,no,2,mobilidade-eletrica@edp.pt,yes,yes,TVD-00004,Mobi.E,24/7,EDP Comercial,no,+351 800 222 222,TVD-00004,2,16,3.7kW,230,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,node,4285884096,39.1361909,-9.3802133,yes,Silveira,PT,2560-042,Avenida do Atlântico,charging_station,yes,no,2,mobilidade.electricacrc@galp.com,yes,yes,TVD-00006,Mobi.E,24/7,Galp Power,no,+351 800 249 249,TVD-90006,2,32,7.4kW,230,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,node,4285884097,39.3546953,-9.1591906,yes,Óbidos,PT,2510,EN 8,charging_station,yes,no,2,electric@prioenergy.com,yes,yes,OBD-00003,Mobi.E,24/7,Prio.E,no,+351 800 450 111,OBD-00003,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,node,4285884098,39.406149,-9.1328483,yes,Caldas da Rainha,PT,2500-140,Rua Francisco Almeida Caiado,charging_station,yes,no,2,mobilidade.electricacrc@galp.com,yes,yes,CLD-00001,Mobi.E,24/7,Galp Power,no,+351 800 249 249,CLD-00001,2,32,7.4kW,230,https://www.mobie.pt/,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,node,4285884100,39.4062791,-9.1375432,yes,Caldas da Rainha,PT,2500-081,Avenida da Independência Nacional,charging_station,yes,no,2,mobilidade-eletrica@edp.pt,yes,yes,CLD-00003,Mobi.E,24/7,EDP Comercial,no,+351 800 222 222,CLD-00003,2,32,7.4kW,230,https://www.mobie.pt/,6A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
